year,qtr,state,cnty,own,naics,naics3,naics4,naics5,naics_sector,super_sector,m1emp,m2emp,m3emp,wage,can_agg,rectype,filenumber,primary_key
2016,1,01,073,5,811121,811,8111,81112,81,1027,6,8,6,16,Y,C,1,33895
2016,1,01,073,5,811121,811,8111,81112,81,1027,2,2,3,13,Y,C,1,33896
2016,1,01,073,5,811121,811,8111,81112,81,1027,8,9,9,19,Y,C,1,33897
2016,1,01,073,5,811121,811,8111,81112,81,1027,7,8,6,16,Y,C,1,33898
2016,1,01,073,5,811121,811,8111,81112,81,1027,11,10,12,22,Y,C,1,33899
2016,1,01,073,5,811121,811,8111,81112,81,1027,4,8,6,16,Y,C,1,33900
2016,1,01,073,5,811121,811,8111,81112,81,1027,4,5,5,15,Y,C,1,33901
2016,1,01,073,5,811121,811,8111,81112,81,1027,12,13,13,23,Y,C,1,33902
2016,1,01,073,5,811121,811,8111,81112,81,1027,16,17,16,26,Y,C,1,33903
2016,1,01,073,5,811121,811,8111,81112,81,1027,5,6,5,15,Y,C,1,33904
2016,1,01,073,5,811121,811,8111,81112,81,1027,9,7,10,20,Y,C,1,33905
2016,1,01,073,5,811121,811,8111,81112,81,1027,2,2,3,13,Y,C,1,33906
2016,1,01,073,5,811121,811,8111,81112,81,1027,5,6,5,15,Y,C,1,33907
2016,1,01,073,5,811121,811,8111,81112,81,1027,5,4,5,15,Y,C,1,33908
2016,1,01,073,5,811121,811,8111,81112,81,1027,2,2,2,12,Y,C,1,33909
2016,1,01,073,5,811121,811,8111,81112,81,1027,4,5,3,13,Y,C,1,33910
2016,1,01,073,5,811121,811,8111,81112,81,1027,3,4,4,14,Y,C,1,33911
2016,1,01,073,5,811121,811,8111,81112,81,1027,5,5,4,14,Y,C,1,33912
2016,1,01,073,5,811121,811,8111,81112,81,1027,12,12,11,21,Y,C,1,33913
2016,1,01,073,5,811121,811,8111,81112,81,1027,7,7,10,20,Y,C,1,33914
2016,1,01,073,5,811121,811,8111,81112,81,1027,12,11,13,23,Y,C,1,33915
2016,1,01,073,5,811121,811,8111,81112,81,1027,2,3,2,12,Y,C,1,33916
2016,1,01,073,5,811121,811,8111,81112,81,1027,10,10,9,19,Y,C,1,33917
2016,1,01,073,5,811121,811,8111,81112,81,1027,8,11,9,19,Y,C,1,33918
2016,1,01,073,5,811121,811,8111,81112,81,1027,23,25,27,37,Y,C,1,33919
2016,1,01,073,5,811121,811,8111,81112,81,1027,12,10,13,23,Y,C,1,33920
2016,1,01,073,5,811121,811,8111,81112,81,1027,5,5,7,17,Y,C,1,33921
2016,1,01,073,5,811121,811,8111,81112,81,1027,7,8,9,19,Y,C,1,33922
2016,1,01,073,5,811121,811,8111,81112,81,1027,5,4,3,13,Y,C,1,33923
2016,1,01,073,5,811121,811,8111,81112,81,1027,4,4,3,13,Y,C,1,33924
2016,1,01,073,5,811121,811,8111,81112,81,1027,4,4,4,14,Y,C,1,33925
2016,1,01,073,5,811121,811,8111,81112,81,1027,7,6,7,17,Y,C,1,33926
2016,1,01,073,5,811121,811,8111,81112,81,1027,10,8,10,20,Y,C,1,33927
2016,1,01,073,5,811122,811,8111,81112,81,1027,8,8,10,20,Y,C,1,33928
2016,1,01,073,5,811122,811,8111,81112,81,1027,9,7,9,19,Y,C,1,33929
2016,1,01,073,5,811122,811,8111,81112,81,1027,9,11,9,19,Y,C,1,33930
2016,1,01,073,5,811122,811,8111,81112,81,1027,4,4,5,15,Y,C,1,33931
2016,1,01,073,5,811122,811,8111,81112,81,1027,8,9,10,20,Y,C,1,33932
2016,1,01,073,5,811122,811,8111,81112,81,1027,8,8,7,17,Y,C,1,33933
2016,1,01,073,5,811122,811,8111,81112,81,1027,7,6,7,17,Y,C,1,33934
2016,1,01,073,5,811122,811,8111,81112,81,1027,1,2,1,11,Y,C,1,33935
2016,1,01,073,5,811122,811,8111,81112,81,1027,6,6,7,17,Y,C,1,33936
2016,1,01,073,5,811122,811,8111,81112,81,1027,6,7,9,19,Y,C,1,33937
2016,1,01,073,5,811122,811,8111,81112,81,1027,10,11,10,20,Y,C,1,33938
2016,1,01,073,5,811122,811,8111,81112,81,1027,3,4,4,14,Y,C,1,33939
2016,1,01,073,5,811122,811,8111,81112,81,1027,5,5,5,15,Y,C,1,33940
2016,1,01,073,5,811122,811,8111,81112,81,1027,9,11,11,21,Y,C,1,33941
2016,1,01,073,5,811191,811,8111,81119,81,1027,9,8,6,16,Y,C,1,33942
2016,1,01,073,5,811191,811,8111,81119,81,1027,12,9,7,17,Y,C,1,33943
2016,1,01,073,5,811191,811,8111,81119,81,1027,5,4,4,14,Y,C,1,33944
2016,1,01,073,5,811191,811,8111,81119,81,1027,17,16,14,24,Y,C,1,33945
2016,1,01,073,5,811191,811,8111,81119,81,1027,10,7,7,17,Y,C,1,33946
2016,1,01,073,5,811191,811,8111,81119,81,1027,30,26,19,29,Y,C,1,33947
2016,1,01,073,5,811191,811,8111,81119,81,1027,5,5,4,14,Y,C,1,33948
2016,1,01,073,5,811191,811,8111,81119,81,1027,12,11,9,19,Y,C,1,33949
2016,1,01,073,5,811191,811,8111,81119,81,1027,6,5,4,14,Y,C,1,33950
2016,1,01,073,5,811191,811,8111,81119,81,1027,4,3,3,13,Y,C,1,33951
2016,1,01,073,5,811191,811,8111,81119,81,1027,2,2,2,12,Y,C,1,33952
2016,1,01,073,5,811191,811,8111,81119,81,1027,3,3,2,12,Y,C,1,33953
2016,1,01,073,5,811191,811,8111,81119,81,1027,1,1,1,11,Y,C,1,33954
2016,1,01,073,5,811191,811,8111,81119,81,1027,14,9,6,16,Y,C,1,33955
2016,1,01,073,5,811191,811,8111,81119,81,1027,13,11,9,19,Y,C,1,33956
2016,1,01,073,5,811191,811,8111,81119,81,1027,23,18,16,26,Y,C,1,33957
2016,1,01,073,5,811191,811,8111,81119,81,1027,13,11,6,16,Y,C,1,33958
2016,1,01,073,5,811191,811,8111,81119,81,1027,4,4,3,13,Y,C,1,33959
2016,1,01,073,5,811191,811,8111,81119,81,1027,11,10,7,17,Y,C,1,33960
2016,1,01,073,5,811191,811,8111,81119,81,1027,9,6,6,16,Y,C,1,33961
2016,1,01,073,5,811191,811,8111,81119,81,1027,6,3,4,14,Y,C,1,33962
2016,1,01,073,5,811191,811,8111,81119,81,1027,4,2,2,12,Y,C,1,33963
2016,1,01,073,5,811191,811,8111,81119,81,1027,15,14,11,21,Y,C,1,33964
2016,1,01,073,5,811191,811,8111,81119,81,1027,18,14,12,22,Y,C,1,33965
2016,1,01,073,5,811191,811,8111,81119,81,1027,4,4,4,14,Y,C,1,33966
2016,1,01,073,5,811191,811,8111,81119,81,1027,11,9,7,17,Y,C,1,33967
2016,1,01,073,5,811191,811,8111,81119,81,1027,12,10,8,18,Y,C,1,33968
2016,1,01,073,5,811191,811,8111,81119,81,1027,2,2,2,12,Y,C,1,33969
2016,1,01,073,5,811191,811,8111,81119,81,1027,14,11,9,19,Y,C,1,33970
2016,1,01,073,5,811191,811,8111,81119,81,1027,27,24,20,30,Y,C,1,33971
2016,1,01,073,5,811191,811,8111,81119,81,1027,17,15,14,24,Y,C,1,33972
2016,1,01,073,5,811191,811,8111,81119,81,1027,8,5,6,16,Y,C,1,33973
2016,1,01,073,5,811192,811,8111,81119,81,1027,3,2,4,14,Y,C,1,33974
2016,1,01,073,5,811192,811,8111,81119,81,1027,13,14,16,26,Y,C,1,33975
2016,1,01,073,5,811192,811,8111,81119,81,1027,4,4,4,14,Y,C,1,33976
2016,1,01,073,5,811192,811,8111,81119,81,1027,10,10,10,20,Y,C,1,33977
2016,1,01,073,5,811192,811,8111,81119,81,1027,11,9,10,20,Y,C,1,33978
2016,1,01,073,5,811192,811,8111,81119,81,1027,2,3,4,14,Y,C,1,33979
2016,1,01,073,5,811192,811,8111,81119,81,1027,1,1,1,11,Y,C,1,33980
2016,1,01,073,5,811192,811,8111,81119,81,1027,10,12,12,22,Y,C,1,33981
2016,1,01,073,5,811192,811,8111,81119,81,1027,3,3,2,12,Y,C,1,33982
2016,1,01,073,5,811192,811,8111,81119,81,1027,9,10,9,19,Y,C,1,33983
2016,1,01,073,5,811192,811,8111,81119,81,1027,2,3,2,12,Y,C,1,33984
2016,1,01,073,5,811192,811,8111,81119,81,1027,3,3,2,12,Y,C,1,33985
2016,1,01,073,5,811192,811,8111,81119,81,1027,16,15,18,28,Y,C,1,33986
2016,1,01,073,5,811192,811,8111,81119,81,1027,11,13,13,23,Y,C,1,33987
2016,1,01,073,5,811192,811,8111,81119,81,1027,5,6,5,15,Y,C,1,33988
2016,1,01,073,5,811192,811,8111,81119,81,1027,6,6,5,15,Y,C,1,33989
2016,1,01,073,5,811192,811,8111,81119,81,1027,3,4,4,14,Y,C,1,33990
2016,1,01,073,5,811192,811,8111,81119,81,1027,10,12,9,19,Y,C,1,33991
2016,1,01,073,5,811192,811,8111,81119,81,1027,9,7,10,20,Y,C,1,33992
2016,1,01,073,5,811192,811,8111,81119,81,1027,6,7,8,18,Y,C,1,33993
2016,1,01,073,5,811192,811,8111,81119,81,1027,14,13,14,24,Y,C,1,33994
2016,1,01,073,5,811192,811,8111,81119,81,1027,7,7,9,19,Y,C,1,33995
2016,1,01,073,5,811192,811,8111,81119,81,1027,17,20,23,33,Y,C,1,33996
2016,1,01,073,5,811192,811,8111,81119,81,1027,16,18,16,26,Y,C,1,33997
2016,1,01,073,5,811198,811,8111,81119,81,1027,3,3,3,13,Y,C,1,33998
2016,1,01,073,5,811198,811,8111,81119,81,1027,2,2,1,11,Y,C,1,33999
2016,1,01,073,5,811198,811,8111,81119,81,1027,2,2,2,12,Y,C,1,34000
2016,1,01,073,5,811198,811,8111,81119,81,1027,4,3,3,13,Y,C,1,34001
2016,1,01,073,5,811198,811,8111,81119,81,1027,2,2,2,12,Y,C,1,34002
2016,1,01,073,5,811211,811,8112,81121,81,1027,3,3,3,13,Y,C,1,34003
2016,1,01,073,5,811211,811,8112,81121,81,1027,1,0,0,10,Y,C,1,34004
2016,1,01,073,5,811211,811,8112,81121,81,1027,1,1,1,11,Y,C,1,34005
2016,1,01,073,5,811211,811,8112,81121,81,1027,1,1,2,12,Y,C,1,34006
2016,1,01,073,5,811211,811,8112,81121,81,1027,2,2,2,12,Y,C,1,34007
2016,1,01,073,5,811211,811,8112,81121,81,1027,1,1,2,12,Y,C,1,34008
2016,1,01,073,5,811211,811,8112,81121,81,1027,3,3,3,13,Y,C,1,34009
2016,1,01,073,5,811211,811,8112,81121,81,1027,2,3,4,14,Y,C,1,34010
2016,1,01,073,5,811212,811,8112,81121,81,1027,1,1,1,11,Y,C,1,34011
2016,1,01,073,5,811212,811,8112,81121,81,1027,1,1,1,11,Y,C,1,34012
2016,1,01,073,5,811212,811,8112,81121,81,1027,4,4,4,14,Y,C,1,34013
2016,1,01,073,5,811212,811,8112,81121,81,1027,4,4,5,15,Y,C,1,34014
2016,1,01,073,5,811212,811,8112,81121,81,1027,2,2,1,11,Y,C,1,34015
2016,1,01,073,5,811212,811,8112,81121,81,1027,3,3,3,13,Y,C,1,34016
2016,1,01,073,5,811212,811,8112,81121,81,1027,1,1,1,11,Y,C,1,34017
2016,1,01,073,5,811212,811,8112,81121,81,1027,2,1,1,11,Y,C,1,34018
2016,1,01,073,5,811212,811,8112,81121,81,1027,1,2,1,11,Y,C,1,34019
2016,1,01,073,5,811212,811,8112,81121,81,1027,1,1,1,11,Y,C,1,34020
2016,1,01,073,5,811213,811,8112,81121,81,1027,22,35,48,58,Y,C,1,34021
2016,1,01,073,5,811213,811,8112,81121,81,1027,30,39,47,57,Y,C,1,34022
2016,1,01,073,5,811213,811,8112,81121,81,1027,27,34,39,49,Y,C,1,34023
2016,1,01,073,5,811213,811,8112,81121,81,1027,12,14,20,30,Y,C,1,34024
2016,1,01,073,5,811213,811,8112,81121,81,1027,21,26,32,42,Y,C,1,34025
2016,1,01,073,5,811219,811,8112,81121,81,1027,105,127,151,161,Y,C,1,34026
2016,1,01,073,5,811219,811,8112,81121,81,1027,163,219,276,286,Y,C,1,34027
2016,1,01,073,5,811219,811,8112,81121,81,1027,141,201,261,271,Y,C,1,34028
2016,1,01,073,5,811219,811,8112,81121,81,1027,175,216,254,264,Y,C,1,34029
2016,1,01,073,5,811219,811,8112,81121,81,1027,125,181,237,247,Y,C,1,34030
2016,1,01,073,5,811219,811,8112,81121,81,1027,121,120,119,129,Y,C,1,34031
2016,1,01,073,5,811219,811,8112,81121,81,1027,83,108,137,147,Y,C,1,34032
2016,1,01,073,5,811219,811,8112,81121,81,1027,100,166,229,239,Y,C,1,34033
2016,1,01,073,5,811219,811,8112,81121,81,1027,67,101,136,146,Y,C,1,34034
2016,1,01,073,5,811219,811,8112,81121,81,1027,65,80,95,105,Y,C,1,34035
2016,1,01,073,5,811411,811,8114,81141,81,1027,1,1,1,11,Y,C,1,34036
2016,1,01,073,5,811411,811,8114,81141,81,1027,0,2,2,12,Y,C,1,34037
2016,1,01,073,5,811411,811,8114,81141,81,1027,1,4,3,13,Y,C,1,34038
2016,1,01,073,5,811412,811,8114,81141,81,1027,8,7,6,16,Y,C,1,34039
2016,1,01,073,5,811412,811,8114,81141,81,1027,9,9,9,19,Y,C,1,34040
2016,1,01,073,5,811412,811,8114,81141,81,1027,4,4,4,14,Y,C,1,34041
2016,1,01,073,5,811412,811,8114,81141,81,1027,10,10,10,20,Y,C,1,34042
2016,1,01,073,5,811412,811,8114,81141,81,1027,9,9,10,20,Y,C,1,34043
2016,1,01,073,5,811412,811,8114,81141,81,1027,5,4,4,14,Y,C,1,34044
2016,1,01,073,5,811412,811,8114,81141,81,1027,13,12,10,20,Y,C,1,34045
2016,1,01,073,5,811412,811,8114,81141,81,1027,2,2,2,12,Y,C,1,34046
2016,1,01,073,5,811412,811,8114,81141,81,1027,2,2,2,12,Y,C,1,34047
2016,1,01,073,5,811412,811,8114,81141,81,1027,7,8,8,18,Y,C,1,34048
2016,1,01,073,5,811412,811,8114,81141,81,1027,7,7,9,19,Y,C,1,34049
2016,1,01,073,5,811420,811,8114,81142,81,1027,3,2,4,14,Y,C,1,34050
2016,1,01,073,5,811420,811,8114,81142,81,1027,1,1,1,11,Y,C,1,34051
2016,1,01,073,5,811420,811,8114,81142,81,1027,0,3,1,11,Y,C,1,34052
2016,1,01,073,5,811420,811,8114,81142,81,1027,1,1,1,11,Y,C,1,34053
2016,1,01,073,5,811420,811,8114,81142,81,1027,0,0,1,11,Y,C,1,34054
2016,1,01,073,5,811420,811,8114,81142,81,1027,1,1,1,11,Y,C,1,34055
2016,1,01,073,5,811420,811,8114,81142,81,1027,1,1,1,11,Y,C,1,34056
2016,1,01,073,5,811420,811,8114,81142,81,1027,1,3,2,12,Y,C,1,34057
2016,1,01,073,5,811420,811,8114,81142,81,1027,2,2,2,12,Y,C,1,34058
2016,1,01,073,5,811430,811,8114,81143,81,1027,2,1,1,11,Y,C,1,34059
2016,1,01,073,5,811490,811,8114,81149,81,1027,6,5,6,16,Y,C,1,34060
2016,1,01,073,5,811490,811,8114,81149,81,1027,2,1,1,11,Y,C,1,34061
2016,1,01,073,5,811490,811,8114,81149,81,1027,2,2,2,12,Y,C,1,34062
2016,1,01,073,5,811490,811,8114,81149,81,1027,4,5,5,15,Y,C,1,34063
2016,1,01,073,5,811490,811,8114,81149,81,1027,2,2,2,12,Y,C,1,34064
2016,1,01,073,5,811490,811,8114,81149,81,1027,0,1,1,11,Y,C,1,34065
2016,1,01,073,5,811490,811,8114,81149,81,1027,1,1,3,13,Y,C,1,34066
2016,1,01,073,5,811490,811,8114,81149,81,1027,1,1,1,11,Y,C,1,34067
2016,1,01,073,5,811490,811,8114,81149,81,1027,3,3,3,13,Y,C,1,34068
2016,1,01,073,5,811490,811,8114,81149,81,1027,6,5,6,16,Y,C,1,34069
2016,1,01,073,5,811490,811,8114,81149,81,1027,7,7,6,16,Y,C,1,34070
2016,1,01,073,5,811490,811,8114,81149,81,1027,2,3,3,13,Y,C,1,34071
2016,1,01,073,5,811490,811,8114,81149,81,1027,2,3,2,12,Y,C,1,34072
2016,1,01,073,5,811490,811,8114,81149,81,1027,4,4,6,16,Y,C,1,34073
2016,1,01,073,5,811490,811,8114,81149,81,1027,4,5,4,14,Y,C,1,34074
2016,1,01,073,5,811490,811,8114,81149,81,1027,5,5,4,14,Y,C,1,34075
2016,1,01,073,5,811490,811,8114,81149,81,1027,1,1,1,11,Y,C,1,34076
2016,1,01,073,5,812111,812,8121,81211,81,1027,4,4,4,14,Y,C,1,34077
2016,1,01,073,5,812111,812,8121,81211,81,1027,5,4,5,15,Y,C,1,34078
2016,1,01,073,5,812111,812,8121,81211,81,1027,4,5,4,14,Y,C,1,34079
2016,1,01,073,5,812111,812,8121,81211,81,1027,6,5,6,16,Y,C,1,34080
2016,1,01,073,5,812111,812,8121,81211,81,1027,4,4,3,13,Y,C,1,34081
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,2,2,12,Y,C,1,34082
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,4,4,14,Y,C,1,34083
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,3,3,13,Y,C,1,34084
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,34085
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,4,14,Y,C,1,34086
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,5,15,Y,C,1,34087
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,6,6,16,Y,C,1,34088
2016,1,01,073,5,812112,812,8121,81211,81,1027,9,8,8,18,Y,C,1,34089
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,5,15,Y,C,1,34090
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,4,3,13,Y,C,1,34091
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,1,1,11,Y,C,1,34092
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,7,7,17,Y,C,1,34093
2016,1,01,073,5,812112,812,8121,81211,81,1027,9,10,9,19,Y,C,1,34094
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,34095
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,2,1,11,Y,C,1,34096
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,5,4,14,Y,C,1,34097
2016,1,01,073,5,812112,812,8121,81211,81,1027,7,7,6,16,Y,C,1,34098
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,0,0,10,Y,C,1,34099
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,34100
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,2,3,13,Y,C,1,34101
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,4,4,14,Y,C,1,34102
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,3,13,Y,C,1,34103
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,1,1,11,Y,C,1,34104
2016,1,01,073,5,812112,812,8121,81211,81,1027,11,9,11,21,Y,C,1,34105
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,2,2,12,Y,C,1,34106
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,3,3,13,Y,C,1,34107
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,5,6,16,Y,C,1,34108
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,6,6,16,Y,C,1,34109
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,2,12,Y,C,1,34110
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,2,12,Y,C,1,34111
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,4,14,Y,C,1,34112
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,2,12,Y,C,1,34113
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,5,6,16,Y,C,1,34114
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,2,2,12,Y,C,1,34115
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,6,6,16,Y,C,1,34116
2016,1,01,073,5,812112,812,8121,81211,81,1027,8,6,7,17,Y,C,1,34117
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,5,7,17,Y,C,1,34118
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,34119
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,7,7,17,Y,C,1,34120
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,2,2,12,Y,C,1,34121
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,5,5,15,Y,C,1,34122
2016,1,01,073,5,812112,812,8121,81211,81,1027,14,15,14,24,Y,C,1,34123
2016,1,01,073,5,812112,812,8121,81211,81,1027,7,7,9,19,Y,C,1,34124
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,4,14,Y,C,1,34125
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,5,5,15,Y,C,1,34126
2016,1,01,073,5,812112,812,8121,81211,81,1027,13,10,13,23,Y,C,1,34127
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,2,1,11,Y,C,1,34128
2016,1,01,073,5,812112,812,8121,81211,81,1027,9,10,9,19,Y,C,1,34129
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,2,1,11,Y,C,1,34130
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,4,14,Y,C,1,34131
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,2,2,12,Y,C,1,34132
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,1,1,11,Y,C,1,34133
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,4,3,13,Y,C,1,34134
2016,1,01,073,5,812112,812,8121,81211,81,1027,8,9,9,19,Y,C,1,34135
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,4,4,14,Y,C,1,34136
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,2,3,13,Y,C,1,34137
2016,1,01,073,5,812112,812,8121,81211,81,1027,9,9,8,18,Y,C,1,34138
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,2,2,12,Y,C,1,34139
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,5,5,15,Y,C,1,34140
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,5,3,13,Y,C,1,34141
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,3,2,12,Y,C,1,34142
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,4,14,Y,C,1,34143
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,5,5,15,Y,C,1,34144
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,5,5,15,Y,C,1,34145
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,7,7,17,Y,C,1,34146
2016,1,01,073,5,812112,812,8121,81211,81,1027,10,9,11,21,Y,C,1,34147
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,6,5,15,Y,C,1,34148
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,2,3,13,Y,C,1,34149
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,6,7,17,Y,C,1,34150
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,3,2,12,Y,C,1,34151
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,5,4,14,Y,C,1,34152
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,1,2,12,Y,C,1,34153
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,4,14,Y,C,1,34154
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,4,4,14,Y,C,1,34155
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,34156
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,34157
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,4,3,13,Y,C,1,34158
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,2,2,12,Y,C,1,34159
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,6,5,15,Y,C,1,34160
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,5,5,15,Y,C,1,34161
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,7,8,18,Y,C,1,34162
2016,1,01,073,5,812112,812,8121,81211,81,1027,8,8,7,17,Y,C,1,34163
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,3,13,Y,C,1,34164
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,7,7,17,Y,C,1,34165
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,4,3,13,Y,C,1,34166
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,5,6,16,Y,C,1,34167
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,2,1,11,Y,C,1,34168
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,3,2,12,Y,C,1,34169
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,5,6,16,Y,C,1,34170
2016,1,01,073,5,812112,812,8121,81211,81,1027,2,2,1,11,Y,C,1,34171
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,2,2,12,Y,C,1,34172
2016,1,01,073,5,812112,812,8121,81211,81,1027,11,13,12,22,Y,C,1,34173
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,3,3,13,Y,C,1,34174
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,2,12,Y,C,1,34175
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,5,4,14,Y,C,1,34176
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,2,2,12,Y,C,1,34177
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,4,5,15,Y,C,1,34178
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,6,6,16,Y,C,1,34179
2016,1,01,073,5,812112,812,8121,81211,81,1027,8,7,8,18,Y,C,1,34180
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,1,1,11,Y,C,1,34181
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,4,14,Y,C,1,34182
2016,1,01,073,5,812112,812,8121,81211,81,1027,8,7,6,16,Y,C,1,34183
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,8,6,16,Y,C,1,34184
2016,1,01,073,5,812112,812,8121,81211,81,1027,5,3,5,15,Y,C,1,34185
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,4,4,14,Y,C,1,34186
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,4,14,Y,C,1,34187
2016,1,01,073,5,812112,812,8121,81211,81,1027,10,9,8,18,Y,C,1,34188
2016,1,01,073,5,812112,812,8121,81211,81,1027,12,12,11,21,Y,C,1,34189
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,4,4,14,Y,C,1,34190
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,4,3,13,Y,C,1,34191
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,4,14,Y,C,1,34192
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,3,3,13,Y,C,1,34193
2016,1,01,073,5,812112,812,8121,81211,81,1027,3,5,3,13,Y,C,1,34194
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,1,1,11,Y,C,1,34195
2016,1,01,073,5,812112,812,8121,81211,81,1027,10,10,9,19,Y,C,1,34196
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,4,4,14,Y,C,1,34197
2016,1,01,073,5,812112,812,8121,81211,81,1027,11,12,12,22,Y,C,1,34198
2016,1,01,073,5,812112,812,8121,81211,81,1027,6,6,5,15,Y,C,1,34199
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,2,1,11,Y,C,1,34200
2016,1,01,073,5,812112,812,8121,81211,81,1027,1,0,0,10,Y,C,1,34201
2016,1,01,073,5,812112,812,8121,81211,81,1027,4,5,4,14,Y,C,1,34202
2016,1,01,073,5,812112,812,8121,81211,81,1027,10,9,10,20,Y,C,1,34203
